Item Name,SKU,Unit,Item Type,Category,Subcategory,Description,MOQ,Size,Packaging Type,HEX Color,Image URL
LC-GP-819,LC-GP-819,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-819.webp
LC-GP-0819,LC-GP-0819,ml,Inventory,Gel Polish,Solid Colours,Colour: #586888,25,10ml,Bottle,#586888,
LC-GP-820,LC-GP-820,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-820.webp
LC-GP-0820,LC-GP-0820,ml,Inventory,Gel Polish,Solid Colours,Colour: #586880,25,10ml,Bottle,#586880,
LC-GP-821,LC-GP-821,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-821.webp
LC-GP-0821,LC-GP-0821,ml,Inventory,Gel Polish,Solid Colours,Colour: #587080,25,10ml,Bottle,#587080,
LC-GP-822,LC-GP-822,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-822.webp
LC-GP-0822,LC-GP-0822,ml,Inventory,Gel Polish,Solid Colours,Colour: #588090,25,10ml,Bottle,#588090,
LC-GP-823,LC-GP-823,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-823.webp
LC-GP-0823,LC-GP-0823,ml,Inventory,Gel Polish,Solid Colours,Colour: #6888A8,25,10ml,Bottle,#6888A8,
LC-GP-824,LC-GP-824,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-824.webp
LC-GP-0824,LC-GP-0824,ml,Inventory,Gel Polish,Solid Colours,Colour: #608098,25,10ml,Bottle,#608098,
LC-GP-825,LC-GP-825,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-825.webp
LC-GP-0825,LC-GP-0825,ml,Inventory,Gel Polish,Solid Colours,Colour: #5080A0,25,10ml,Bottle,#5080A0,
LC-GP-826,LC-GP-826,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-826.webp
LC-GP-0826,LC-GP-0826,ml,Inventory,Gel Polish,Solid Colours,Colour: #88B0D8,25,10ml,Bottle,#88B0D8,
LC-GP-827,LC-GP-827,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-827.webp
LC-GP-0827,LC-GP-0827,ml,Inventory,Gel Polish,Solid Colours,Colour: #88B0D8,25,10ml,Bottle,#88B0D8,
LC-GP-828,LC-GP-828,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-828.webp
LC-GP-0828,LC-GP-0828,ml,Inventory,Gel Polish,Solid Colours,Colour: #7090B8,25,10ml,Bottle,#7090B8,
LC-GP-829,LC-GP-829,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-829.webp
LC-GP-0829,LC-GP-0829,ml,Inventory,Gel Polish,Solid Colours,Colour: #4888B0,25,10ml,Bottle,#4888B0,
LC-GP-830,LC-GP-830,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-830.webp
LC-GP-0830,LC-GP-0830,ml,Inventory,Gel Polish,Solid Colours,Colour: #80C0E0,25,10ml,Bottle,#80C0E0,
LC-GP-831,LC-GP-831,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-831.webp
LC-GP-0831,LC-GP-0831,ml,Inventory,Gel Polish,Solid Colours,Colour: #48B8E0,25,10ml,Bottle,#48B8E0,
LC-GP-832,LC-GP-832,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-832.webp
LC-GP-0832,LC-GP-0832,ml,Inventory,Gel Polish,Solid Colours,Colour: #60B0E8,25,10ml,Bottle,#60B0E8,
LC-GP-833,LC-GP-833,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-833.webp
LC-GP-0833,LC-GP-0833,ml,Inventory,Gel Polish,Solid Colours,Colour: #38A0D0,25,10ml,Bottle,#38A0D0,
LC-GP-834,LC-GP-834,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-834.webp
LC-GP-0834,LC-GP-0834,ml,Inventory,Gel Polish,Solid Colours,Colour: #38B0E8,25,10ml,Bottle,#38B0E8,
LC-GP-835,LC-GP-835,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-835.webp
LC-GP-0835,LC-GP-0835,ml,Inventory,Gel Polish,Solid Colours,Colour: #2898D0,25,10ml,Bottle,#2898D0,
LC-GP-836,LC-GP-836,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-836.webp
LC-GP-0836,LC-GP-0836,ml,Inventory,Gel Polish,Solid Colours,Colour: #20A0D0,25,10ml,Bottle,#20A0D0,
LC-GP-837,LC-GP-837,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-837.webp
LC-GP-0837,LC-GP-0837,ml,Inventory,Gel Polish,Solid Colours,Colour: #68B8F8,25,10ml,Bottle,#68B8F8,
LC-GP-838,LC-GP-838,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-838.webp
LC-GP-0838,LC-GP-0838,ml,Inventory,Gel Polish,Solid Colours,Colour: #70B0E8,25,10ml,Bottle,#70B0E8,
LC-GP-839,LC-GP-839,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-839.webp
LC-GP-0839,LC-GP-0839,ml,Inventory,Gel Polish,Solid Colours,Colour: #80A8E0,25,10ml,Bottle,#80A8E0,
LC-GP-840,LC-GP-840,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-840.webp
LC-GP-0840,LC-GP-0840,ml,Inventory,Gel Polish,Solid Colours,Colour: #98B8D8,25,10ml,Bottle,#98B8D8,
LC-GP-841,LC-GP-841,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-841.webp
LC-GP-0841,LC-GP-0841,ml,Inventory,Gel Polish,Solid Colours,Colour: #98B8F0,25,10ml,Bottle,#98B8F0,
LC-GP-842,LC-GP-842,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-842.webp
LC-GP-0842,LC-GP-0842,ml,Inventory,Gel Polish,Solid Colours,Colour: #A0C0F0,25,10ml,Bottle,#A0C0F0,
LC-GP-843,LC-GP-843,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-843.webp
LC-GP-0843,LC-GP-0843,ml,Inventory,Gel Polish,Solid Colours,Colour: #B0B0E0,25,10ml,Bottle,#B0B0E0,
LC-GP-844,LC-GP-844,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-844.webp
LC-GP-0844,LC-GP-0844,ml,Inventory,Gel Polish,Solid Colours,Colour: #A0A0C8,25,10ml,Bottle,#A0A0C8,
LC-GP-845,LC-GP-845,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-845.webp
LC-GP-0845,LC-GP-0845,ml,Inventory,Gel Polish,Solid Colours,Colour: #98B8E0,25,10ml,Bottle,#98B8E0,
LC-GP-846,LC-GP-846,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-846.webp
LC-GP-0846,LC-GP-0846,ml,Inventory,Gel Polish,Solid Colours,Colour: #88C0D0,25,10ml,Bottle,#88C0D0,
LC-GP-847,LC-GP-847,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-847.webp
LC-GP-0847,LC-GP-0847,ml,Inventory,Gel Polish,Solid Colours,Colour: #B0B8E0,25,10ml,Bottle,#B0B8E0,
LC-GP-848,LC-GP-848,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-848.webp
LC-GP-0848,LC-GP-0848,ml,Inventory,Gel Polish,Solid Colours,Colour: #B8B0D0,25,10ml,Bottle,#B8B0D0,
LC-GP-849,LC-GP-849,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-849.webp
LC-GP-0849,LC-GP-0849,ml,Inventory,Gel Polish,Solid Colours,Colour: #D0B8D0,25,10ml,Bottle,#D0B8D0,
LC-GP-850,LC-GP-850,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-850.webp
LC-GP-0850,LC-GP-0850,ml,Inventory,Gel Polish,Solid Colours,Colour: #D0B0B8,25,10ml,Bottle,#D0B0B8,
LC-GP-851,LC-GP-851,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-851.webp
LC-GP-0851,LC-GP-0851,ml,Inventory,Gel Polish,Solid Colours,Colour: #D0C0C8,25,10ml,Bottle,#D0C0C8,
LC-GP-852,LC-GP-852,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-852.webp
LC-GP-0852,LC-GP-0852,ml,Inventory,Gel Polish,Solid Colours,Colour: #C8B8C8,25,10ml,Bottle,#C8B8C8,
LC-GP-853,LC-GP-853,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-853.webp
LC-GP-0853,LC-GP-0853,ml,Inventory,Gel Polish,Solid Colours,Colour: #D8C0C0,25,10ml,Bottle,#D8C0C0,
LC-GP-854,LC-GP-854,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-854.webp
LC-GP-0854,LC-GP-0854,ml,Inventory,Gel Polish,Solid Colours,Colour: #C8B0B0,25,10ml,Bottle,#C8B0B0,
LC-GP-855,LC-GP-855,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-855.webp
LC-GP-0855,LC-GP-0855,ml,Inventory,Gel Polish,Solid Colours,Colour: #C8C0C8,25,10ml,Bottle,#C8C0C8,
LC-GP-856,LC-GP-856,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-856.webp
LC-GP-0856,LC-GP-0856,ml,Inventory,Gel Polish,Solid Colours,Colour: #B8B0A8,25,10ml,Bottle,#B8B0A8,
LC-GP-857,LC-GP-857,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-857.webp
LC-GP-0857,LC-GP-0857,ml,Inventory,Gel Polish,Solid Colours,Colour: #D0B8B8,25,10ml,Bottle,#D0B8B8,
LC-GP-858,LC-GP-858,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-858.webp
LC-GP-0858,LC-GP-0858,ml,Inventory,Gel Polish,Solid Colours,Colour: #C0B8C0,25,10ml,Bottle,#C0B8C0,
LC-GP-859,LC-GP-859,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-859.webp
LC-GP-0859,LC-GP-0859,ml,Inventory,Gel Polish,Solid Colours,Colour: #B0A8A8,25,10ml,Bottle,#B0A8A8,
LC-GP-860,LC-GP-860,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-860.webp
LC-GP-0860,LC-GP-0860,ml,Inventory,Gel Polish,Solid Colours,Colour: #B8B0C0,25,10ml,Bottle,#B8B0C0,
LC-GP-861,LC-GP-861,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-861.webp
LC-GP-0861,LC-GP-0861,ml,Inventory,Gel Polish,Solid Colours,Colour: #C8C0C8,25,10ml,Bottle,#C8C0C8,
LC-GP-862,LC-GP-862,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-862.webp
LC-GP-0862,LC-GP-0862,ml,Inventory,Gel Polish,Solid Colours,Colour: #C0B0C0,25,10ml,Bottle,#C0B0C0,
LC-GP-863,LC-GP-863,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-863.webp
LC-GP-0863,LC-GP-0863,ml,Inventory,Gel Polish,Solid Colours,Colour: #B0B0C8,25,10ml,Bottle,#B0B0C8,
LC-GP-864,LC-GP-864,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-864.webp
LC-GP-0864,LC-GP-0864,ml,Inventory,Gel Polish,Solid Colours,Colour: #C0B0C0,25,10ml,Bottle,#C0B0C0,
LC-GP-865,LC-GP-865,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-865.webp
LC-GP-0865,LC-GP-0865,ml,Inventory,Gel Polish,Solid Colours,Colour: #E8E0E0,25,10ml,Bottle,#E8E0E0,
LC-GP-866,LC-GP-866,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-866.webp
LC-GP-0866,LC-GP-0866,ml,Inventory,Gel Polish,Solid Colours,Colour: #F0F0F0,25,10ml,Bottle,#F0F0F0,
LC-GP-867,LC-GP-867,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-867.webp
LC-GP-0867,LC-GP-0867,ml,Inventory,Gel Polish,Solid Colours,Colour: #E8E0E8,25,10ml,Bottle,#E8E0E8,
LC-GP-868,LC-GP-868,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-868.webp
LC-GP-0868,LC-GP-0868,ml,Inventory,Gel Polish,Solid Colours,Colour: #E0D8E0,25,10ml,Bottle,#E0D8E0,
LC-GP-869,LC-GP-869,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-869.webp
LC-GP-0869,LC-GP-0869,ml,Inventory,Gel Polish,Solid Colours,Colour: #E0E8E8,25,10ml,Bottle,#E0E8E8,
LC-GP-870,LC-GP-870,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-870.webp
LC-GP-0870,LC-GP-0870,ml,Inventory,Gel Polish,Solid Colours,Colour: #D0D0D8,25,10ml,Bottle,#D0D0D8,
LC-GP-871,LC-GP-871,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-871.webp
LC-GP-0871,LC-GP-0871,ml,Inventory,Gel Polish,Solid Colours,Colour: #C8D0D8,25,10ml,Bottle,#C8D0D8,
LC-GP-872,LC-GP-872,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-872.webp
LC-GP-0872,LC-GP-0872,ml,Inventory,Gel Polish,Solid Colours,Colour: #D0D0D0,25,10ml,Bottle,#D0D0D0,
LC-GP-873,LC-GP-873,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-873.webp
LC-GP-0873,LC-GP-0873,ml,Inventory,Gel Polish,Solid Colours,Colour: #C0D8F0,25,10ml,Bottle,#C0D8F0,
LC-GP-874,LC-GP-874,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-874.webp
LC-GP-0874,LC-GP-0874,ml,Inventory,Gel Polish,Solid Colours,Colour: #D0D0E8,25,10ml,Bottle,#D0D0E8,
LC-GP-875,LC-GP-875,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-875.webp
LC-GP-0875,LC-GP-0875,ml,Inventory,Gel Polish,Solid Colours,Colour: #A0A8C0,25,10ml,Bottle,#A0A8C0,
LC-GP-876,LC-GP-876,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-876.webp
LC-GP-0876,LC-GP-0876,ml,Inventory,Gel Polish,Solid Colours,Colour: #A0A8D0,25,10ml,Bottle,#A0A8D0,
LC-GP-877,LC-GP-877,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-877.webp
LC-GP-0877,LC-GP-0877,ml,Inventory,Gel Polish,Solid Colours,Colour: #98A8C0,25,10ml,Bottle,#98A8C0,
LC-GP-878,LC-GP-878,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-878.webp
LC-GP-0878,LC-GP-0878,ml,Inventory,Gel Polish,Solid Colours,Colour: #A0B0D0,25,10ml,Bottle,#A0B0D0,
LC-GP-879,LC-GP-879,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-879.webp
LC-GP-0879,LC-GP-0879,ml,Inventory,Gel Polish,Solid Colours,Colour: #A0B0C0,25,10ml,Bottle,#A0B0C0,
LC-GP-880,LC-GP-880,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-880.webp
LC-GP-0880,LC-GP-0880,ml,Inventory,Gel Polish,Solid Colours,Colour: #A8C0C0,25,10ml,Bottle,#A8C0C0,
LC-GP-0881,LC-GP-0881,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-0881.webp
LC-GP-0882,LC-GP-0882,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-0882.webp
LC-GP-0883,LC-GP-0883,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-0883.webp
LC-GP-0884,LC-GP-0884,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-0884.webp
LC-GP-0885,LC-GP-0885,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-0885.webp
LC-GP-0886,LC-GP-0886,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-0886.webp
LC-GP-0887,LC-GP-0887,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-0887.webp
LC-GP-0888,LC-GP-0888,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-0888.webp
LC-GP-0889,LC-GP-0889,ml,Inventory,Gel Polish,Solid Colours,,25,10ml,Bottle,,/img/b2b/solid-colours/LC-GP-0889.webp
